artist	link
9861	http://www.youtube.com/user/timexile
9863	http://www.youtube.com/user/snowpatrol
9891	http://www.youtube.com/user/EricBenetTV
9910	http://www.youtube.com/user/therealpmosh
9957	http://www.youtube.com/user/raisondetremusic
10001	http://www.youtube.com/user/hypocrisy
10009	http://www.youtube.com/user/davidguetta
10032	http://www.youtube.com/user/EleanorMcEvoyTV
10085	http://www.youtube.com/user/lasgoofficial
10090	http://www.youtube.com/user/BRADPAISLEY
10119	http://www.youtube.com/user/thestrokes
10194	http://www.youtube.com/user/bigaudiodynamiteVEVO
10223	http://www.youtube.com/user/speedfolk
10288	http://www.youtube.com/user/divinecomedyhq
10366	http://www.youtube.com/user/paulwellertv
10412	http://www.youtube.com/user/adamfentonuk
10416	http://www.youtube.com/user/Samydeluxe
10427	http://www.youtube.com/user/soulwax
10468	http://www.youtube.com/user/Behemothofficial
10473	http://www.youtube.com/user/meshuggah
10477	http://www.youtube.com/user/SONATAARCTICA
10485	http://www.youtube.com/user/burningspear06
10524	http://www.youtube.com/user/jmthiphop
10527	http://www.youtube.com/user/hoobastank
10528	http://www.youtube.com/user/TheGossipTV
10667	http://www.youtube.com/user/etf369
10707	http://www.youtube.com/user/DepalmasOfficiel
10804	http://www.youtube.com/user/MontgomeryGentry101
10810	http://www.youtube.com/user/nonpointworld
10823	http://www.youtube.com/watch?v=TCusAotKZkk
10832	http://www.youtube.com/user/RickAstleyVEVO
10866	http://www.youtube.com/user/Three6Mafia
11005	http://www.youtube.com/user/OfficialTerriClark
11050	http://www.youtube.com/user/janneshinsai
11109	http://www.youtube.com/user/wtofficial
11140	http://www.youtube.com/user/Laithaldeen
11197	http://www.youtube.com/user/kennachannel
11207	http://www.youtube.com/user/cassandrawilson
11208	http://www.youtube.com/user/sfchanticleer
11231	http://www.youtube.com/user/RyanAdams
11239	http://www.youtube.com/user/immortal
11253	http://www.youtube.com/user/anacarolina
11261	http://www.youtube.com/user/RuffRydersVEVO
11349	http://www.youtube.com/user/thebusters
11362	http://www.youtube.com/user/AConnieChannel
11393	http://www.youtube.com/user/dovervideo
11474	http://www.youtube.com/user/blindsidesweden
11476	http://www.youtube.com/user/jadakiss
11496	http://www.youtube.com/user/saraevans
11528	http://www.youtube.com/user/sondrelerchemusic
11582	http://www.youtube.com/user/traceadkins
11583	http://www.youtube.com/user/thyrfingofficial
11602	http://www.youtube.com/user/elisatoffoli
11608	http://www.youtube.com/user/dtofficial
11673	http://www.youtube.com/user/axxisworld
11835	http://www.youtube.com/user/GotanOfficial
11896	http://www.youtube.com/user/MrRogerHodgson
11902	http://www.youtube.com/user/hvgoffiziell
11906	http://www.youtube.com/user/wolgemut
